               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,            0.027137,            0.051779,                   0,             0.96713,             0.94918,             0.97816,             0.68945,            0.026424,            0.032431,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.027932,            0.052969,                   0,              0.9628,             0.95308,             0.97772,             0.77095,            0.020938,            0.029993,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.025568,            0.052938,                   0,             0.96543,             0.94194,             0.97596,             0.72823,            0.025639,            0.032208,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.025631,            0.050808,                   0,             0.95707,             0.94804,             0.97609,             0.75665,            0.022449,            0.030744,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.026269,            0.053618,                   0,             0.96681,             0.93964,             0.97936,               0.773,            0.021145,            0.031105,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.026927,            0.048295,                   0,             0.95711,             0.94878,             0.97947,             0.77449,            0.021501,            0.031398,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.025475,            0.052179,                   0,             0.95789,             0.95161,             0.97838,             0.79552,            0.021534,            0.030535,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.024379,            0.053608,                   0,             0.95272,             0.94558,             0.97573,             0.77839,            0.020463,            0.031696,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.024086,            0.050774,                   0,             0.95904,             0.94575,             0.98082,             0.77159,              0.0218,            0.031171,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.025014,            0.047793,                   0,              0.9654,             0.94282,             0.97831,             0.76257,            0.024293,             0.03114,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.024965,            0.050609,                   0,             0.95298,             0.95107,             0.97918,             0.76732,            0.022916,            0.030875,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.024521,            0.047694,                   0,             0.96518,             0.94721,              0.9799,             0.76356,            0.022524,            0.032066,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.024279,            0.052296,                   0,             0.96688,             0.94868,             0.97902,             0.76913,            0.021949,             0.03219,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.024334,            0.052595,                   0,             0.96332,             0.94135,             0.97789,             0.77258,             0.02134,            0.031544,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.024386,            0.054664,                   0,             0.95291,             0.95601,             0.97784,              0.7733,            0.021658,              0.0314,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.026739,            0.049888,                   0,              0.9556,             0.95015,             0.97745,             0.77644,            0.020859,             0.03164,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.024893,            0.046115,                   0,             0.96652,             0.94282,             0.97856,             0.77008,            0.021601,            0.031153,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.026007,            0.046912,                   0,             0.97417,             0.94028,             0.97685,              0.7777,             0.02429,             0.03142,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.024756,            0.044727,                   0,             0.97219,             0.93842,             0.97904,             0.78811,            0.019972,            0.030109,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.025057,            0.049957,                   0,             0.96422,             0.94721,             0.98079,             0.77224,            0.020572,            0.030741,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.024433,            0.048262,                   0,             0.96836,             0.94575,              0.9782,             0.75413,            0.022821,            0.031602,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.026787,            0.050793,                   0,              0.9652,             0.93988,             0.97307,             0.78162,            0.020019,            0.030699,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.022263,            0.051103,                   0,             0.95842,             0.94627,             0.97924,             0.77749,            0.021447,            0.032754,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.023484,            0.049978,                   0,             0.96431,             0.93988,             0.97657,             0.76763,            0.022026,            0.032552,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.024194,            0.046734,                   0,             0.95906,             0.94868,             0.97857,             0.78035,            0.020948,            0.030837,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.024199,            0.047568,                   0,             0.96434,             0.95169,             0.97531,             0.77567,            0.020892,            0.030117,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.023404,            0.048366,                   0,             0.96392,             0.94282,             0.97187,             0.79149,            0.020028,             0.03093,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.023096,            0.047862,                   0,             0.97432,             0.94557,             0.97613,             0.78447,            0.020911,            0.030389,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.024424,            0.048853,                   0,             0.96477,             0.95161,             0.97542,             0.77291,            0.022511,             0.03137,                   0,            0.007393,            0.007393,            0.007393
                  81,              0.0247,            0.044234,                   0,             0.96539,             0.94282,             0.97665,                0.79,            0.020086,             0.03031,                   0,             0.00736,             0.00736,             0.00736
