               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,            0.037408,            0.010786,          0.00037191,             0.91314,              0.9111,             0.94958,             0.46574,            0.037675,           0.0089305,          0.00031688,            0.008284,            0.008284,            0.008284
                  54,            0.037228,            0.010449,          0.00044455,             0.91002,             0.89903,             0.94347,             0.45318,            0.037793,           0.0089004,          0.00043626,            0.008251,            0.008251,            0.008251
                  55,            0.037725,             0.01103,           0.0006282,             0.88074,             0.91912,             0.93719,             0.47141,            0.037702,           0.0087934,          0.00057315,            0.008218,            0.008218,            0.008218
                  56,             0.03778,            0.010822,          0.00083026,              0.8614,             0.88194,             0.90446,             0.41594,            0.039846,           0.0091069,          0.00088417,            0.008185,            0.008185,            0.008185
                  57,            0.037763,            0.010976,           0.0007736,             0.89735,             0.89382,             0.93757,             0.44918,            0.037856,           0.0088414,          0.00046901,            0.008152,            0.008152,            0.008152
                  58,            0.037731,            0.010574,          0.00057217,             0.91132,             0.90074,             0.93912,              0.4623,            0.037889,           0.0088814,          0.00040323,            0.008119,            0.008119,            0.008119
                  59,            0.037381,            0.010813,          0.00044225,             0.92373,             0.89857,             0.94472,             0.47238,            0.037803,           0.0089551,          0.00027862,            0.008086,            0.008086,            0.008086
                  60,            0.037324,             0.01093,          0.00037202,             0.91905,             0.89484,             0.94856,             0.45471,            0.037679,            0.008831,          0.00040246,            0.008053,            0.008053,            0.008053
                  61,             0.03716,            0.010698,          0.00048003,             0.93185,              0.9222,             0.95016,             0.46671,            0.037061,           0.0087651,          0.00025429,             0.00802,             0.00802,             0.00802
                  62,            0.037077,            0.010803,          0.00039725,             0.89581,             0.92597,               0.944,             0.45092,            0.038523,            0.008916,          0.00029431,            0.007987,            0.007987,            0.007987
                  63,            0.037206,             0.01058,          0.00038336,             0.89982,             0.90133,             0.94464,             0.46748,             0.03789,           0.0089252,          0.00044204,            0.007954,            0.007954,            0.007954
                  64,            0.036872,            0.010426,          0.00067079,              0.9053,             0.88845,             0.93304,             0.45349,             0.03842,           0.0090053,          0.00032083,            0.007921,            0.007921,            0.007921
                  65,            0.036633,            0.010814,          0.00051845,             0.92887,             0.89388,              0.9448,              0.4579,            0.037924,           0.0089926,          0.00026631,            0.007888,            0.007888,            0.007888
                  66,            0.036767,            0.010755,          0.00045213,             0.90528,             0.90476,             0.93825,             0.46468,            0.037431,           0.0087505,          0.00035615,            0.007855,            0.007855,            0.007855
                  67,            0.036699,            0.010681,          0.00037605,             0.92292,             0.90929,             0.94782,             0.47891,            0.037241,           0.0087949,          0.00027249,            0.007822,            0.007822,            0.007822
                  68,            0.036967,            0.010733,          0.00032387,             0.89634,             0.89556,             0.93201,             0.45281,            0.037866,           0.0089754,          0.00025535,            0.007789,            0.007789,            0.007789
                  69,            0.036797,            0.010397,          0.00033793,             0.90439,             0.92995,             0.95194,             0.46808,             0.03762,           0.0088704,          0.00025501,            0.007756,            0.007756,            0.007756
                  70,            0.036659,            0.010613,          0.00031811,              0.9181,             0.91343,             0.95125,             0.46807,            0.037533,           0.0087833,          0.00026821,            0.007723,            0.007723,            0.007723
                  71,            0.036411,            0.010566,          0.00032654,             0.90783,             0.92194,             0.94803,             0.46895,            0.037486,           0.0088436,          0.00023656,             0.00769,             0.00769,             0.00769
                  72,            0.036271,            0.010731,          0.00030805,             0.90844,             0.89498,             0.93649,             0.45073,            0.038223,           0.0089813,          0.00044554,            0.007657,            0.007657,            0.007657
                  73,            0.036621,            0.010682,           0.0003024,             0.89743,             0.87596,             0.92689,             0.44852,            0.037857,           0.0089286,          0.00026603,            0.007624,            0.007624,            0.007624
                  74,            0.036274,            0.010583,          0.00054929,             0.88664,             0.84404,              0.9032,             0.43894,            0.037751,           0.0088551,          0.00055631,            0.007591,            0.007591,            0.007591
                  75,            0.036417,            0.010602,          0.00034738,             0.92707,              0.8912,             0.94629,             0.46798,            0.037352,           0.0087452,          0.00028891,            0.007558,            0.007558,            0.007558
                  76,            0.036663,            0.010297,          0.00042026,              0.9129,             0.89952,             0.93603,             0.45451,            0.038639,           0.0089594,          0.00032946,            0.007525,            0.007525,            0.007525
                  77,             0.03606,            0.010555,          0.00037593,             0.90337,             0.89752,             0.93596,             0.47526,            0.037216,           0.0087882,          0.00028262,            0.007492,            0.007492,            0.007492
                  78,            0.035943,            0.010332,           0.0003643,             0.90427,             0.92339,             0.94477,             0.46766,            0.037841,              0.0089,          0.00022487,            0.007459,            0.007459,            0.007459
                  79,            0.035657,            0.010582,          0.00039491,             0.90325,             0.91249,             0.94357,             0.45961,            0.037512,           0.0088848,          0.00024329,            0.007426,            0.007426,            0.007426
                  80,            0.035896,            0.010488,           0.0003971,             0.90596,             0.90677,             0.94438,             0.45982,            0.037288,           0.0087998,          0.00031613,            0.007393,            0.007393,            0.007393
                  81,            0.036061,            0.010572,           0.0003922,             0.94015,             0.90442,             0.94243,             0.45142,            0.037899,           0.0089679,          0.00059784,             0.00736,             0.00736,             0.00736
                  82,            0.035935,            0.010487,           0.0004845,             0.93391,             0.90546,             0.94873,             0.47374,            0.037319,           0.0087793,          0.00028211,            0.007327,            0.007327,            0.007327
                  83,            0.035845,            0.010478,          0.00033584,             0.90761,             0.89685,              0.9441,             0.47829,             0.03739,            0.008849,          0.00022005,            0.007294,            0.007294,            0.007294
                  84,            0.035904,            0.010534,          0.00036335,             0.89729,             0.91786,             0.94772,             0.46774,             0.03696,           0.0088043,          0.00028427,            0.007261,            0.007261,            0.007261
                  85,             0.03564,            0.010508,          0.00028012,             0.89243,             0.92259,             0.94262,             0.46168,            0.037469,           0.0088189,          0.00023234,            0.007228,            0.007228,            0.007228
                  86,            0.035618,            0.010379,          0.00037912,             0.94813,             0.88767,             0.95489,             0.49189,            0.036959,           0.0086902,          0.00027587,            0.007195,            0.007195,            0.007195
                  87,            0.035636,            0.010396,          0.00035904,             0.89023,             0.90135,             0.93156,              0.4646,            0.037249,           0.0087903,           0.0002249,            0.007162,            0.007162,            0.007162
                  88,            0.035403,             0.01047,           0.0002702,             0.91511,             0.90614,             0.94936,             0.46242,            0.037198,           0.0087664,          0.00022624,            0.007129,            0.007129,            0.007129
                  89,            0.035709,            0.010476,          0.00031572,             0.90639,             0.91862,             0.94167,             0.45911,            0.037646,           0.0087914,          0.00034876,            0.007096,            0.007096,            0.007096
                  90,            0.035176,             0.01049,          0.00024566,             0.90989,             0.93272,             0.95357,             0.47128,            0.037198,           0.0088102,          0.00022714,            0.007063,            0.007063,            0.007063
                  91,            0.035181,            0.010173,          0.00026705,             0.91438,             0.92684,             0.94919,             0.47261,            0.037472,           0.0088005,          0.00020143,             0.00703,             0.00703,             0.00703
                  92,            0.035153,            0.010473,          0.00033813,             0.90926,             0.89919,             0.93454,             0.46507,            0.037406,            0.008787,          0.00024643,            0.006997,            0.006997,            0.006997
                  93,            0.035458,            0.010558,          0.00023927,             0.92491,             0.90979,             0.95091,             0.47396,             0.03739,           0.0088107,          0.00019025,            0.006964,            0.006964,            0.006964
                  94,            0.035347,            0.010288,          0.00034446,             0.92516,             0.91882,             0.94824,             0.47258,            0.037145,           0.0088391,          0.00021328,            0.006931,            0.006931,            0.006931
                  95,            0.035121,             0.01038,           0.0002975,             0.92829,                0.91,              0.9428,             0.46341,            0.037501,           0.0088208,          0.00033497,            0.006898,            0.006898,            0.006898
                  96,            0.035025,            0.010328,          0.00024655,             0.91811,             0.91826,             0.94192,             0.47356,            0.037138,           0.0087448,          0.00027268,            0.006865,            0.006865,            0.006865
                  97,            0.034595,            0.010325,           0.0003941,             0.91567,              0.9016,             0.94493,             0.44493,            0.037579,           0.0088591,          0.00024096,            0.006832,            0.006832,            0.006832
                  98,            0.035294,            0.010339,          0.00043806,             0.92866,             0.90148,             0.95163,             0.46268,            0.038143,           0.0089403,          0.00027422,            0.006799,            0.006799,            0.006799
                  99,            0.034972,             0.01054,          0.00030907,             0.91076,              0.9129,             0.95056,             0.46875,            0.037115,           0.0088333,          0.00027676,            0.006766,            0.006766,            0.006766
                 100,            0.034887,            0.010265,          0.00028458,             0.91882,             0.91286,             0.94688,             0.45847,            0.037578,           0.0088391,          0.00020931,            0.006733,            0.006733,            0.006733
                 101,            0.035301,            0.010411,          0.00037473,             0.91378,             0.89602,              0.9377,             0.46539,            0.037284,           0.0087911,          0.00028471,              0.0067,              0.0067,              0.0067
                 102,            0.035102,            0.010372,          0.00024377,             0.91109,             0.91739,             0.94148,             0.46284,            0.037653,           0.0088211,          0.00026472,            0.006667,            0.006667,            0.006667
                 103,            0.034641,            0.010056,          0.00028245,               0.914,             0.92221,             0.94934,             0.47513,            0.037455,           0.0087786,          0.00025573,            0.006634,            0.006634,            0.006634
                 104,            0.034662,            0.010283,          0.00033076,             0.92023,             0.88483,             0.94197,             0.46112,            0.037562,            0.008859,          0.00026821,            0.006601,            0.006601,            0.006601
                 105,            0.034736,            0.010381,           0.0002486,             0.93383,             0.88717,             0.94955,             0.47184,            0.037321,           0.0087419,          0.00026302,            0.006568,            0.006568,            0.006568
                 106,            0.034631,            0.010499,          0.00032465,             0.89687,             0.90326,             0.94148,             0.48114,            0.037096,           0.0087472,          0.00032902,            0.006535,            0.006535,            0.006535
                 107,            0.034681,            0.010216,          0.00040115,             0.91592,             0.90597,             0.93807,             0.46084,            0.037551,           0.0088671,          0.00027993,            0.006502,            0.006502,            0.006502
                 108,            0.034405,            0.010353,          0.00028226,             0.93439,             0.90945,              0.9416,             0.45874,            0.037597,           0.0088669,          0.00022388,            0.006469,            0.006469,            0.006469
                 109,            0.034542,             0.01028,          0.00024524,             0.90901,             0.90774,             0.93283,             0.45172,            0.037666,           0.0088194,          0.00022153,            0.006436,            0.006436,            0.006436
                 110,            0.034239,            0.010112,          0.00021623,             0.86511,             0.91625,             0.93181,             0.45534,             0.03734,           0.0087896,          0.00027172,            0.006403,            0.006403,            0.006403
                 111,            0.034307,            0.010043,          0.00027764,             0.91633,             0.91422,             0.94793,             0.47831,            0.037146,           0.0088591,          0.00021986,             0.00637,             0.00637,             0.00637
                 112,            0.034445,             0.01029,          0.00023968,             0.93292,             0.91306,             0.95567,             0.48033,            0.037183,           0.0087451,          0.00020581,            0.006337,            0.006337,            0.006337
                 113,             0.03407,            0.010065,          0.00036644,             0.93376,             0.89464,             0.94513,             0.46933,            0.037255,           0.0087678,           0.0002197,            0.006304,            0.006304,            0.006304
                 114,            0.033863,            0.010082,          0.00023179,             0.91214,             0.90686,             0.94151,             0.45984,            0.037432,           0.0088226,          0.00018526,            0.006271,            0.006271,            0.006271
                 115,            0.034414,            0.010229,          0.00031668,             0.92537,             0.88413,             0.93689,             0.46637,            0.037283,           0.0087647,          0.00020501,            0.006238,            0.006238,            0.006238
                 116,            0.033802,            0.010105,          0.00028993,               0.902,             0.89196,             0.93377,             0.45197,            0.037768,           0.0087814,           0.0002168,            0.006205,            0.006205,            0.006205
                 117,            0.034063,            0.010235,          0.00022217,             0.91946,             0.89532,             0.92984,             0.46399,            0.037108,           0.0087538,          0.00019765,            0.006172,            0.006172,            0.006172
                 118,            0.034045,            0.010069,          0.00032565,             0.91321,             0.90005,             0.93828,             0.45396,            0.037267,           0.0088355,          0.00020367,            0.006139,            0.006139,            0.006139
                 119,            0.034067,            0.010036,          0.00030134,             0.90564,             0.91756,             0.94058,             0.47148,            0.037216,           0.0087835,          0.00017082,            0.006106,            0.006106,            0.006106
                 120,            0.033838,            0.010029,          0.00027308,              0.9216,             0.90398,             0.94508,             0.47281,            0.037064,           0.0087575,          0.00016652,            0.006073,            0.006073,            0.006073
                 121,            0.033804,            0.010167,          0.00036372,             0.93151,             0.92706,             0.95309,              0.4689,            0.037124,           0.0087756,          0.00017274,             0.00604,             0.00604,             0.00604
                 122,             0.03357,           0.0099931,          0.00023467,             0.90814,             0.92225,             0.93985,             0.46702,            0.037189,           0.0087949,          0.00017873,            0.006007,            0.006007,            0.006007
                 123,            0.033463,             0.01008,          0.00033235,             0.91708,             0.90074,             0.93393,             0.46087,            0.037358,           0.0087639,          0.00019944,            0.005974,            0.005974,            0.005974
                 124,            0.033392,            0.010224,          0.00021025,             0.89205,              0.9248,             0.93394,             0.45876,            0.037447,            0.008794,           0.0002605,            0.005941,            0.005941,            0.005941
                 125,            0.033331,            0.010195,          0.00024951,             0.91579,             0.89365,             0.93875,             0.46128,            0.037653,           0.0088226,          0.00024661,            0.005908,            0.005908,            0.005908
                 126,             0.03339,            0.010153,          0.00031627,             0.90195,             0.90803,              0.9311,             0.44242,            0.037887,           0.0088141,          0.00016598,            0.005875,            0.005875,            0.005875
                 127,            0.033717,            0.010291,            0.000204,             0.90831,             0.91299,             0.93405,             0.44869,            0.037419,           0.0087685,          0.00016902,            0.005842,            0.005842,            0.005842
                 128,            0.033391,            0.009952,          0.00025021,             0.92407,              0.9229,             0.94279,              0.4594,            0.037201,           0.0087581,          0.00017242,            0.005809,            0.005809,            0.005809
                 129,            0.033111,           0.0099326,          0.00020495,             0.91406,             0.92032,             0.93383,             0.44331,             0.03774,           0.0088344,           0.0001702,            0.005776,            0.005776,            0.005776
                 130,            0.033078,            0.010052,          0.00022173,             0.90591,             0.89073,             0.91924,             0.45004,            0.037684,           0.0088489,          0.00019063,            0.005743,            0.005743,            0.005743
                 131,            0.033349,            0.010214,          0.00019941,             0.91171,             0.88993,             0.93098,             0.45984,            0.037403,           0.0088068,          0.00018594,             0.00571,             0.00571,             0.00571
                 132,            0.033196,           0.0099103,          0.00045464,             0.92135,             0.90213,             0.93204,             0.45986,            0.037451,           0.0087861,          0.00022225,            0.005677,            0.005677,            0.005677
                 133,            0.033254,            0.010091,          0.00036573,             0.92683,             0.89016,             0.93495,             0.45799,            0.037382,           0.0088478,          0.00022128,            0.005644,            0.005644,            0.005644
                 134,            0.033322,            0.010051,             0.00022,             0.93591,             0.88929,             0.93572,             0.45607,            0.037386,           0.0087729,          0.00024548,            0.005611,            0.005611,            0.005611
                 135,            0.032926,            0.010204,          0.00016806,             0.89239,             0.93262,             0.94076,             0.45604,            0.037495,           0.0087543,          0.00017227,            0.005578,            0.005578,            0.005578
                 136,            0.033294,           0.0099071,          0.00023796,             0.91961,             0.89885,             0.93461,             0.45442,            0.037327,           0.0087549,          0.00018111,            0.005545,            0.005545,            0.005545
